Date,AVG_RTN,CSAD_AVG,CSSD_AVG,SHSZ300,up_avg,down_avg,up1_avg,down1_avg,up5_avg,down5_avg,up10_avg,down10_avg,shsz300_up,shsz300_down
2021/7/30,0.017451343,0.036724307,0.046449677,-0.00888484,1,0,0,0,0,0,0,0,0,1
2021/8/2,0.017485765,0.032277631,0.040684777,0.025063568,1,0,0,0,0,0,0,0,1,0
2021/8/3,-0.04740075,0.031747127,0.041482457,-0.001137259,0,1,0,0,0,1,0,1,0,1
2021/8/4,0.066325507,0.031330855,0.038452904,0.009605015,1,0,1,0,1,0,1,0,1,0
2021/8/5,0.006775771,0.031228927,0.041222708,-0.005352564,1,0,0,0,0,0,0,0,0,1
2021/8/6,0.019090057,0.028514852,0.035495705,-0.008829586,1,0,0,0,0,0,0,0,0,1
2021/8/9,-0.022468861,0.025774414,0.032435958,0.012410889,0,1,0,0,0,0,0,0,1,0
2021/8/10,-0.006547383,0.028216391,0.036738197,0.011561238,0,1,0,0,0,0,0,0,1,0
2021/8/11,0.017845405,0.028734043,0.041275109,-0.004541833,1,0,0,0,0,0,0,0,0,1
2021/8/12,-0.000475515,0.02239642,0.032511958,-0.008407559,0,1,0,0,0,0,0,0,0,1
2021/8/13,-0.007188466,0.023864578,0.031044395,-0.00519399,0,1,0,0,0,0,0,0,0,1
2021/8/16,-0.02684678,0.032060319,0.043144617,-0.00057749,0,1,0,0,0,0,0,1,0,1
2021/8/17,-0.019129152,0.025111584,0.033793008,-0.022993278,0,1,0,0,0,0,0,0,0,1
2021/8/18,0.000469899,0.022051733,0.029821113,0.011927295,1,0,0,0,0,0,0,0,1,0
2021/8/19,0.022399295,0.030239845,0.039333007,-0.00815184,1,0,0,0,0,0,0,0,0,1
2021/8/20,0.007147361,0.024584724,0.034179435,-0.020301296,1,0,0,0,0,0,0,0,0,1
2021/8/23,0.031213563,0.028555835,0.03564395,0.016935405,1,0,0,0,0,0,1,0,1,0
2021/8/24,0.020626788,0.025241681,0.031745453,0.012375226,1,0,0,0,0,0,0,0,1,0
2021/8/25,0.022190332,0.03257889,0.04373326,0.001316358,1,0,0,0,0,0,0,0,1,0
2021/8/26,-0.006949921,0.028371535,0.037028166,-0.020834077,0,1,0,0,0,0,0,0,0,1
2021/8/27,0.012609535,0.029484242,0.037486077,0.006796069,1,0,0,0,0,0,0,0,1,0
2021/8/30,0.027356856,0.037882056,0.046793675,-0.002037928,1,0,0,0,0,0,1,0,0,1
2021/8/31,-0.004901143,0.030259938,0.040757921,-0.000664643,0,1,0,0,0,0,0,0,0,1
2021/9/1,-0.046384214,0.038114942,0.051053247,0.013307149,0,1,0,0,0,1,0,1,1,0
2021/9/2,0.037665496,0.037364723,0.044306083,0.000516658,1,0,0,0,1,0,1,0,1,0
2021/9/3,-0.021890479,0.042528302,0.052988986,-0.005332689,0,1,0,0,0,0,0,0,0,1
2021/9/6,0.004644599,0.032359018,0.041390279,0.018206406,1,0,0,0,0,0,0,0,1,0
2021/9/7,0.03005779,0.028818594,0.03892212,0.010593104,1,0,0,0,0,0,1,0,1,0
2021/9/8,-0.015773629,0.032402935,0.041199867,-0.003380668,0,1,0,0,0,0,0,0,0,1
2021/9/9,-0.002375352,0.025142313,0.032277175,0.000549183,0,1,0,0,0,0,0,0,1,0
2021/9/10,0.008999897,0.022376351,0.029081017,0.010437185,1,0,0,0,0,0,0,0,1,0
2021/9/13,-0.009412097,0.033799816,0.0428214,-0.005533292,0,1,0,0,0,0,0,0,0,1
2021/9/14,0.013382536,0.034762388,0.04547734,-0.01298895,1,0,0,0,0,0,0,0,0,1
2021/9/15,0.029818343,0.027988132,0.036304957,-0.009240395,1,0,0,0,0,0,1,0,0,1
2021/9/16,-0.05163052,0.030211951,0.036863663,-0.016219361,0,1,0,0,0,1,0,1,0,1
2021/9/17,0.01230396,0.030635923,0.038867183,0.008668898,1,0,0,0,0,0,0,0,1,0
2021/9/22,0.013321334,0.037555126,0.046984878,-0.006474176,1,0,0,0,0,0,0,0,0,1
2021/9/23,-0.00476242,0.026292232,0.034567029,0.007023065,0,1,0,0,0,0,0,0,1,0
2021/9/24,0.008442483,0.029006864,0.036582832,-0.001906283,1,0,0,0,0,0,0,0,0,1
2021/9/27,-0.034001069,0.037149262,0.047879884,0.00715364,0,1,0,0,0,0,0,1,1,0
2021/9/28,-0.008445887,0.032943299,0.042833142,0.00082779,0,1,0,0,0,0,0,0,1,0
2021/9/29,-0.029202669,0.028598398,0.038050325,-0.011893946,0,1,0,0,0,0,0,1,0,1
2021/9/30,0.032762669,0.026141051,0.034626936,0.010717714,1,0,0,0,0,0,1,0,1,0
2021/10/8,-0.036781965,0.030046972,0.035956478,0.013131239,0,1,0,0,0,1,0,1,1,0
2021/10/11,-0.011596749,0.025139298,0.031893994,0.000212442,0,1,0,0,0,0,0,0,1,0
2021/10/12,-0.023871618,0.025341558,0.034013136,-0.010414934,0,1,0,0,0,0,0,1,0,1
2021/10/13,0.02902779,0.034318524,0.046454231,0.01465562,1,0,0,0,0,0,1,0,1,0
2021/10/14,0.019536223,0.025158147,0.033214516,-0.007149884,1,0,0,0,0,0,0,0,0,1
2021/10/15,0.014535166,0.021711916,0.031058448,0.004394027,1,0,0,0,0,0,0,0,1,0
2021/10/18,0.028810087,0.021318691,0.026632447,-0.0107909,1,0,0,0,0,0,1,0,0,1
2021/10/19,0.005212661,0.019117963,0.025990069,0.017171338,1,0,0,0,0,0,0,0,1,0
2021/10/20,0.023857128,0.020596337,0.027664372,-0.004179336,1,0,0,0,0,0,0,0,0,1
2021/10/21,-0.019028023,0.021126579,0.026199483,0.003594586,0,1,0,0,0,0,0,0,1,0
2021/10/22,-0.018865101,0.020053554,0.02816336,0.007697457,0,1,0,0,0,0,0,0,1,0
2021/10/25,0.038706136,0.027635905,0.035638314,0.003858325,1,0,0,0,1,0,1,0,1,0
2021/10/26,0.00083913,0.019600758,0.025972272,-0.002912195,1,0,0,0,0,0,0,0,0,1
2021/10/27,0.025294799,0.027543522,0.033831958,-0.014594486,1,0,0,0,0,0,0,0,0,1
2021/10/28,-0.014419354,0.025144298,0.032584619,-0.006877052,0,1,0,0,0,0,0,0,0,1
2021/10/29,0.013420542,0.030214136,0.040105642,0.006977198,1,0,0,0,0,0,0,0,1,0
2021/11/1,-0.006783593,0.030958427,0.039490346,-0.002456975,0,1,0,0,0,0,0,0,0,1
2021/11/2,-0.012925434,0.026129401,0.033449238,-0.010808905,0,1,0,0,0,0,0,0,0,1
2021/11/3,-0.015865619,0.024417445,0.031069151,-0.004909018,0,1,0,0,0,0,0,0,0,1
2021/11/4,0.024719107,0.028419688,0.037326573,0.0112993,1,0,0,0,0,0,0,0,1,0
2021/11/5,-0.02747295,0.030715217,0.038949835,-0.005701981,0,1,0,0,0,0,0,1,0,1
2021/11/8,0.023718561,0.030688391,0.039235901,0.00217345,1,0,0,0,0,0,0,0,1,0
2021/11/9,0.009128491,0.020813284,0.029165701,-0.00031271,1,0,0,0,0,0,0,0,0,1
2021/11/10,-0.018047645,0.021732746,0.030066783,-0.004659207,0,1,0,0,0,0,0,0,0,1
2021/11/11,-0.006210809,0.015879485,0.019776689,0.015516539,0,1,0,0,0,0,0,0,1,0
2021/11/12,0.016190069,0.022083047,0.033127981,-0.000252422,1,0,0,0,0,0,0,0,0,1
2021/11/15,-0.034033252,0.02396982,0.030941251,-0.001760347,0,1,0,0,0,0,0,1,0,1
2021/11/16,-0.017168538,0.01803893,0.025097176,-0.001340998,0,1,0,0,0,0,0,0,0,1
2021/11/17,0.030484765,0.022278072,0.027781621,0.002815858,1,0,0,0,0,0,1,0,1,0
2021/11/18,0.007306547,0.023914444,0.035993077,-0.01115448,1,0,0,0,0,0,0,0,0,1
2021/11/19,0.020790127,0.027536897,0.038416911,0.010624929,1,0,0,0,0,0,0,0,1,0
2021/11/22,0.03227573,0.022969551,0.028900973,0.004855783,1,0,0,0,0,0,1,0,1,0
2021/11/23,-0.01201577,0.020885076,0.028713133,-0.000871644,0,1,0,0,0,0,0,0,0,1
2021/11/24,-0.016721803,0.022154254,0.030127317,0.000611284,0,1,0,0,0,0,0,0,1,0
2021/11/25,-0.010965793,0.018274373,0.023623944,-0.003150049,0,1,0,0,0,0,0,0,0,1
2021/11/26,0.016967109,0.020858637,0.026649616,-0.008555407,1,0,0,0,0,0,0,0,0,1
2021/11/29,0.021838884,0.028572166,0.035954787,-0.000978615,1,0,0,0,0,0,0,0,0,1
2021/11/30,-0.001616992,0.019923852,0.027682476,-0.000305005,0,1,0,0,0,0,0,0,0,1
2021/12/1,-0.008108084,0.023784577,0.030733919,0.001863031,0,1,0,0,0,0,0,0,1,0
2021/12/2,-0.013841072,0.016177186,0.020593639,0.001141965,0,1,0,0,0,0,0,0,1,0
2021/12/3,0.009236492,0.020403009,0.026366797,0.009304091,1,0,0,0,0,0,0,0,1,0
2021/12/6,-0.014301503,0.019279649,0.026556407,-0.001699099,0,1,0,0,0,0,0,0,0,1
2021/12/7,-0.017657366,0.026261233,0.032556641,0.007577057,0,1,0,0,0,0,0,0,1,0
2021/12/8,0.020960801,0.016621716,0.023296681,0.01834959,1,0,0,0,0,0,0,0,1,0
2021/12/9,-0.005903317,0.013837987,0.017894561,0.0111947,0,1,0,0,0,0,0,0,1,0
2021/12/10,0.017422191,0.024215902,0.03033984,-0.003459938,1,0,0,0,0,0,0,0,0,1
2021/12/13,0.000320441,0.019471681,0.027717711,0.006129176,1,0,0,0,0,0,0,0,1,0
2021/12/14,-0.0075539,0.01686678,0.02188667,-0.006778418,0,1,0,0,0,0,0,0,0,1
2021/12/15,-0.001120553,0.018219189,0.025363825,-0.008757945,0,1,0,0,0,0,0,0,0,1
2021/12/16,0.005505336,0.014274253,0.018227654,0.005633357,1,0,0,0,0,0,0,0,1,0
2021/12/17,-0.025389906,0.016571127,0.022828855,-0.017125845,0,1,0,0,0,0,0,1,0,1
2021/12/20,-0.043084317,0.021576887,0.028114241,-0.015164916,0,1,0,0,0,1,0,1,0,1
2021/12/21,0.003497429,0.017415223,0.024266896,0.007318417,1,0,0,0,0,0,0,0,1,0
2021/12/22,0.001173911,0.013473782,0.01970635,0.000541694,1,0,0,0,0,0,0,0,1,0
2021/12/23,0.008866549,0.025690527,0.035155866,0.006889146,1,0,0,0,0,0,0,0,1,0
2021/12/24,-0.037918279,0.020829938,0.027971714,-0.005142702,0,1,0,0,0,1,0,1,0,1
2021/12/27,-0.006249075,0.016906046,0.021992968,-0.000944549,0,1,0,0,0,0,0,0,0,1
2021/12/28,0.018610614,0.022643672,0.029042047,0.007797351,1,0,0,0,0,0,0,0,1,0
2021/12/29,-0.000481946,0.020222411,0.028392396,-0.014592292,0,1,0,0,0,0,0,0,0,1
2021/12/30,-4.74E-05,0.016389377,0.023365163,0.00690985,0,1,0,0,0,0,0,0,1,0
2021/12/31,0.019820971,0.019828857,0.024924661,0.006512162,1,0,0,0,0,0,0,0,1,0
2022/1/4,-0.03363711,0.025374375,0.031754662,-0.007179449,0,1,0,0,0,0,0,1,0,1
2022/1/5,-0.03804935,0.016430312,0.020649153,-0.008780185,0,1,0,0,0,1,0,1,0,1
2022/1/6,0.005295721,0.014801617,0.019063084,-0.013297574,1,0,0,0,0,0,0,0,0,1
2022/1/7,-0.027692758,0.015444893,0.019410965,0.001673241,0,1,0,0,0,0,0,1,1,0
2022/1/10,-0.009617104,0.018460188,0.02595445,0.004735713,0,1,0,0,0,0,0,0,1,0
2022/1/11,-0.016677666,0.017911927,0.023276109,-0.009253162,0,1,0,0,0,0,0,0,0,1
2022/1/12,0.033725389,0.021285838,0.02979972,0.01236533,1,0,0,0,0,0,1,0,1,0
2022/1/13,-0.020526436,0.016892351,0.022671245,-0.016812238,0,1,0,0,0,0,0,0,0,1
2022/1/14,0.010755436,0.018935633,0.024278836,-0.007139346,1,0,0,0,0,0,0,0,0,1
2022/1/17,0.007909496,0.01705255,0.022397742,0.009233872,1,0,0,0,0,0,0,0,1,0
2022/1/18,0.000693137,0.015547363,0.020388332,0.008893285,1,0,0,0,0,0,0,0,1,0
2022/1/19,-0.030132718,0.015509347,0.02007748,-0.005628697,0,1,0,0,0,0,0,1,0,1
2022/1/20,-0.01478892,0.018652361,0.025197861,0.009612571,0,1,0,0,0,0,0,0,1,0
2022/1/21,0.001341953,0.014163341,0.019338691,-0.00884188,1,0,0,0,0,0,0,0,0,1
2022/1/24,0.025264344,0.020559995,0.027375583,0.00281503,1,0,0,0,0,0,0,0,1,0
2022/1/25,-0.02687517,0.016551458,0.021398291,-0.02213943,0,1,0,0,0,0,0,1,0,1
2022/1/26,0.013939517,0.015450243,0.019648182,0.008033698,1,0,0,0,0,0,0,0,1,0
2022/1/27,-0.027534588,0.01585698,0.023695464,-0.027281535,0,1,0,0,0,0,0,1,0,1
2022/1/28,-0.006176806,0.020550709,0.026597971,-0.011118586,0,1,0,0,0,0,0,0,0,1
2022/2/7,0.010887901,0.020805116,0.027591682,0.015133185,1,0,0,0,0,0,0,0,1,0
2022/2/8,-0.025573498,0.029658263,0.036951807,-0.006153811,0,1,0,0,0,0,0,1,0,1
2022/2/9,0.006463533,0.014663198,0.020328554,0.009961442,1,0,0,0,0,0,0,0,1,0
2022/2/10,-0.024359111,0.027567971,0.035448344,-0.001273183,0,1,0,0,0,0,0,1,0,1
2022/2/11,-0.022117212,0.017361038,0.022211,-0.008403577,0,1,0,0,0,0,0,0,0,1
2022/2/14,-0.00080464,0.015907129,0.021384872,-0.011302155,0,1,0,0,0,0,0,0,0,1
2022/2/15,0.038412128,0.024862212,0.030186157,0.013431622,1,0,0,0,1,0,1,0,1,0
2022/2/16,0.000113623,0.010230814,0.012985043,0.004212059,1,0,0,0,0,0,0,0,1,0
2022/2/17,0.023525679,0.018381324,0.024593618,0.002227837,1,0,0,0,0,0,0,0,1,0
2022/2/18,-0.0100664,0.011819194,0.016610729,0.006777966,0,1,0,0,0,0,0,0,1,0
2022/2/21,-0.000551497,0.014451626,0.018857196,-0.005177082,0,1,0,0,0,0,0,0,0,1
2022/2/22,0.001312701,0.019383809,0.024965619,-0.011676633,1,0,0,0,0,0,0,0,0,1
2022/2/23,0.037538405,0.019479123,0.02437023,0.012530833,1,0,0,0,1,0,1,0,1,0
2022/2/24,-0.008531228,0.017945885,0.022500287,-0.022807467,0,1,0,0,0,0,0,0,0,1
2022/2/25,0.020630352,0.013932227,0.018450212,0.011572724,1,0,0,0,0,0,0,0,1,0
2022/2/28,0.018424735,0.017477755,0.02308006,0.003078966,1,0,0,0,0,0,0,0,1,0
2022/3/1,-0.003161309,0.015500868,0.019488112,0.007840552,0,1,0,0,0,0,0,0,1,0
2022/3/2,-0.008954525,0.016653242,0.021630372,-0.010405569,0,1,0,0,0,0,0,0,0,1
2022/3/3,-0.021621831,0.017034299,0.022743976,-0.005781957,0,1,0,0,0,0,0,0,0,1
2022/3/4,-0.01585383,0.015233736,0.021583868,-0.012058815,0,1,0,0,0,0,0,0,0,1
2022/3/7,-0.032649419,0.02195715,0.028463417,-0.032691228,0,1,0,0,0,0,0,1,0,1
2022/3/8,-0.02846435,0.027623163,0.037534086,-0.019932066,0,1,0,0,0,0,0,1,0,1
2022/3/9,-0.001083692,0.023911058,0.030022987,-0.009037781,0,1,0,0,0,0,0,0,0,1
2022/3/10,0.04068158,0.020267479,0.025599444,0.014897999,1,0,0,0,1,0,1,0,1,0
2022/3/11,-0.01218524,0.015570279,0.019824151,0.000481453,0,1,0,0,0,0,0,0,1,0
2022/3/14,-0.031292558,0.017649651,0.024133034,-0.035229834,0,1,0,0,0,0,0,1,0,1
2022/3/15,-0.032974583,0.03116803,0.038183644,-0.047586695,0,1,0,0,0,0,0,1,0,1
2022/3/16,0.048032782,0.020383022,0.025705742,0.045099924,1,0,0,0,1,0,1,0,1,0
2022/3/17,0.008253917,0.025000502,0.033022659,0.020392049,1,0,0,0,0,0,0,0,1,0
2022/3/18,-0.003357974,0.018749184,0.02498067,0.00439914,0,1,0,0,0,0,0,0,1,0
2022/3/21,0.008022218,0.018511191,0.023367476,-0.000845375,1,0,0,0,0,0,0,0,0,1
2022/3/22,-0.015618343,0.015510629,0.021562906,-0.002445596,0,1,0,0,0,0,0,0,0,1
2022/3/23,0.009101795,0.016348927,0.0223842,0.004017327,1,0,0,0,0,0,0,0,1,0
2022/3/24,-0.016724085,0.012093035,0.016584904,-0.005190784,0,1,0,0,0,0,0,0,0,1
2022/3/25,-0.031439893,0.014922758,0.019673571,-0.01796256,0,1,0,0,0,0,0,1,0,1
2022/3/28,-0.01580943,0.016112122,0.021342918,-0.007215768,0,1,0,0,0,0,0,0,0,1
2022/3/29,-0.000600142,0.018357957,0.025966449,-0.002202106,0,1,0,0,0,0,0,0,0,1
2022/3/30,0.034800913,0.017765388,0.022671102,0.031198692,1,0,0,0,0,0,1,0,1,0
2022/3/31,-0.03425428,0.016035149,0.020583504,-0.006218874,0,1,0,0,0,0,0,1,0,1
2022/4/1,0.002684872,0.01076879,0.015453756,0.008999125,1,0,0,0,0,0,0,0,1,0
2022/4/6,-0.021568732,0.015171456,0.020164081,-0.002412954,0,1,0,0,0,0,0,0,0,1
2022/4/7,-0.02080504,0.014805748,0.018266329,-0.013000153,0,1,0,0,0,0,0,0,0,1
2022/4/8,-0.010076199,0.015680079,0.02305345,0.004411482,0,1,0,0,0,0,0,0,1,0
2022/4/11,-0.056464399,0.018852051,0.024399662,-0.032164493,0,1,0,0,0,1,0,1,0,1
2022/4/12,0.009181523,0.013988162,0.018290827,0.019976008,1,0,0,0,0,0,0,0,1,0
2022/4/13,-0.018869653,0.015415852,0.020072429,-0.010065181,0,1,0,0,0,0,0,0,0,1
2022/4/14,-0.009165994,0.01615383,0.020199396,0.0108422,0,1,0,0,0,0,0,0,1,0
2022/4/15,-0.009699407,0.017519864,0.022665194,0.000409122,0,1,0,0,0,0,0,0,1,0
2022/4/18,0.025552795,0.021193115,0.027235784,-0.004662312,1,0,0,0,0,0,0,0,0,1
2022/4/19,-0.000961242,0.013980614,0.017911518,-0.01172263,0,1,0,0,0,0,0,0,0,1
2022/4/20,-0.031729007,0.017017783,0.031918598,-0.019638437,0,1,0,0,0,0,0,1,0,1
2022/4/21,-0.042853506,0.015969727,0.026799305,-0.023480681,0,1,0,0,0,1,0,1,0,1
2022/4/22,-0.010085641,0.023198851,0.030491161,-0.003478867,0,1,0,0,0,0,0,0,0,1
2022/4/25,-0.083695321,0.021211404,0.025819412,-0.059549822,0,1,0,1,0,1,0,1,0,1
2022/4/26,-0.029877278,0.024833528,0.032933597,-0.007692791,0,1,0,0,0,0,0,1,0,1
2022/4/27,0.079754684,0.022178808,0.030706367,0.028408039,1,0,1,0,1,0,1,0,1,0
2022/4/28,0.006175457,0.023688561,0.030804555,-0.003451973,1,0,0,0,0,0,0,0,0,1
2022/4/29,0.041415568,0.016179602,0.021604799,0.026692442,1,0,0,0,1,0,1,0,1,0
